title,movie_type,overview
['metro'],"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","['roper', ',', 'hostage', 'negotiator', 'catch', 'murderous', 'bank', 'robber', 'blow', 'heist', '.', 'bank', 'robber', 'escape', 'immediately', 'go', 'man', 'bar', '.']"
['skiptrace'],"['Action', 'Adventure', 'Crime', 'Comedy']","['detective', 'hong', 'kong', 'team', 'american', 'gambler', 'battle', 'notorious', 'chinese', 'criminal', '.']"
"['incredible', 'burt', 'wonderstone']",['Comedy'],"['break', 'longtime', 'stage', 'partner', ',', 'famous', 'jade', 'vegas', 'magician', 'fight', 'relevance', 'new', ',', '""', 'hip', '""', 'street', 'magician', 'appear', 'scene', '.']"
"['alvin', 'chipmunks', ':', 'chipwrecke']","['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']","['play', 'aboard', 'cruise', 'ship', ',', 'chipmunk', 'chipette', 'accidentally', 'overboard', 'end', 'maroon', 'tropical', 'paradise', '.', 'discover', 'new', 'turf', 'desert', '.']"
"['cabin', 'fever']",['Horror'],"['group', 'college', 'graduate', 'rent', 'cabin', 'wood', 'begin', 'fall', 'victim', 'horrify', 'flesh', '-', 'eat', 'virus', ',', 'attract', 'unwanted', 'attention', 'homicidal', 'local', '.']"
"['shark', 'bait']","['Horror', 'Thriller', 'Action', 'Adventure']","['group', 'friend', 'enjoy', 'weekend', 'steal', 'couple', 'jetski', 'racing', 'sea', ',', 'end', 'horrific', 'head', '-', 'collision', '.', 'struggle', 'find', 'way', 'home', 'badly', 'injure', 'friend', 'water', 'predator', 'lurk', '.']"
"['drop', 'zone']","['Action', 'Thriller', 'Crime']","['dare', 'prison', 'break', 'airliner', '30,000', 'foot', 'leave', 'u.s', '.', 'marshal', 'pete', 'nessip', 'mourning', 'brother', 'gun', 'revenge', '.', 'order', 'turn', 'badge', ',', 'seek', 'jessie', 'crossman', ',', 'noted', 'skydiver', ',', 'offer', 'sponsor', 'crew', 'annual', 'independence', 'day', 'parachute', 'washington', ',', 'd.c', '.', ',', 'train', '.', ',', 'mastermind', 'mid', '-', 'air', 'jailbreak', 'planning', 'dare', 'computer', 'theft', 'independence', 'day', '.']"
"['america', 'sweetheart']","['Comedy', 'Romance']","['midst', 'nasty', 'public', 'breakup', 'marry', 'movie', 'star', ',', 'studio', 'publicist', 'scramble', 'cap', 'escalate', 'situation', 'couple', 'late', 'film', 'find', 'print', 'kidnap', 'director', '.']"
"['art', 'war']","['Action', 'Thriller', 'Crime']","['neil', 'shaw', 'agent', 'weapon', '-', 'critical', 'line', 'defense', 'secretary', 'general', 'united', 'nations', '.', 'officially', 'exist', '.', 'international', 'security', 'expert', ',', 'uncover', 'international', 'plot', 'ruthless', 'terrorist', 'threaten', 'bring', 'united', 'nations', 'eve', 'historic', 'summit', 'china', '.', 'mysterious', 'chain', 'event', 'lead', 'murder', 'chinese', 'u.n', '.', 'ambassador', 'terrorists', 'frame', 'neil', 'shaw', ',', 'man', 'believe', 'stop', '.', 'accuse', 'crime', ',', 'shaw', 'go', 'underground', '—', 'effect', ',', 'vanish', 'life', '—', 'try', 'stop', 'world', 'war', 'iii', '.']"
"['tremor', '4', ':', 'legend', 'begin']","['Action', 'Comedy', 'Horror', 'Western']","['1889', ',', 'seventeen', 'man', 'die', 'mysterious', 'circumstance', ',', 'spook', 'recent', 'event', ',', 'miner', 'populate', 'town', 'leave', 'drove', 'leave', 'shell', 'community', '.']"
"['reindeer', 'games']","['Thriller', 'Action', 'Crime']","['assume', 'dead', 'cellmate', 'identity', 'girlfriend', ',', 'ex', '-', 'con', 'find', 'reluctant', 'participant', 'casino', 'heist', '.']"
['sibyl'],['Drama'],"['sibyl', ',', 'jade', 'psychotherapist', ',', 'return', 'passion', ':', 'writing', '.', 'new', 'patient', 'margot', ',', 'troubled', '-', '-', 'come', 'actress', ',', 'prove', 'source', 'inspiration', 'far', 'tempting', '.', 'fascinated', 'point', 'obsession', ',', 'sibyl', 'involve', 'margot', 'tumultuous', 'life', ',', 'revive', 'volatile', 'memory', 'bring', 'face', 'face', 'past', '.']"
"['maggie', 'plan']","['Drama', 'Romance', 'Comedy']","['maggie', 'plan', 'baby', 'sperm', 'donor', 'derail', 'fall', 'love', 'john', ',', 'old', 'married', 'professor', ',', 'destroy', 'volatile', 'marriage', 'brilliant', 'impossible', 'georgette', '.', 'year', 'later', ',', 'married', 'john', 'daughter', ',', 'maggie', 'love', 'quandary', ':', 'suspect', 'man', 'ex', '-', 'wife', 'actually', 'perfect', '?']"
['bulletproof'],"['Comedy', 'Crime', 'Action']","['undercover', 'police', 'officer', 'name', 'rock', 'keat', 'befriend', 'drug', 'dealer', 'car', 'thief', 'name', 'archie', 'moses', 'bid', 'catch', 'villainous', 'drug', 'lord', 'frank', 'coltan', '.', 'problem', 'keat', 'cop', ',', 'real', 'jack', 'carter', ',', 'work', 'undercover', 'lapd', 'bust', 'moses', 'colton', 'sting', 'operation', 'lapd', 'set', '.']"
"['death', 'wish', '4', ':', 'crackdown']","['Crime', 'Action', 'Drama', 'Thriller']","['death', 'girlfriend', 'daughter', 'drug', 'overdose', ',', 'paul', 'kersey', 'take', 'local', 'drug', 'cartel', '.']"
['michael'],"['Comedy', 'Drama', 'Fantasy']","['tabloid', 'reporter', 'send', 'editor', 'investigate', 'paper', 'recieve', 'letter', 'woman', 'claim', 'angel', 'live', '.']"
"['office', 'christmas', 'party']",['Comedy'],"['carol', 'vanstone', ',', 'ceo', 'technology', 'company', 'zenotek', ',', 'express', 'intention', 'close', 'chicago', 'branch', ',', 'run', 'brother', 'clay', ',', 'co', '-', 'worker', 'organize', 'christmas', 'party', 'effort', 'impress', 'potential', 'client', 'save', 'job', '.', 'party', 'get', 'control', '…']"
"['survive', 'christmas']","['Comedy', 'Romance']","['wealthy', 'executive', ',', 'draw', 'latham', '(', 'ben', 'affleck', ')', 'close', 'relationship', 'nostalgic', 'childhood', 'home', 'christmas', 'approach', '.', 'visit', 'house', 'find', 'family', 'living', ',', 'offer', 'resident', ',', 'tom', 'valco', '(', 'james', 'gandolfini', ')', 'wife', ',', 'christine', '(', 'catherine', ""o'hara"", ')', ',', 'large', 'sum', 'money', 'pretend', 'parent', '.', 'soon', 'draw', 'test', 'couple', 'patience', ',', ',', 'daughter', ',', 'alicia', '(', 'christina', 'applegate', ')', ',', 'arrive', ',', 'thing', 'increasingly', 'tense', '.']"
"['47', 'meter', ':', 'uncaged']","['Horror', 'Thriller']","['teenage', 'girl', 'diving', 'adventure', 'explore', 'submerge', 'mayan', 'city', '.', 'inside', ',', 'rush', 'excitement', 'turn', 'jolt', 'terror', 'discover', 'sink', 'ruin', 'hunt', 'ground', 'deadly', 'great', 'white', 'shark', '.', 'air', 'supply', 'steadily', 'dwindle', ',', 'friend', 'navigate', 'underwater', 'labyrinth', 'claustrophobic', 'cave', 'eerie', 'tunnel', 'search', 'way', 'watery', 'hell', '.']"
['wish'],"['Horror', 'Thriller', 'Fantasy']","['teenage', 'girl', 'discover', 'box', 'magical', 'power', ',', 'power', 'come', 'deadly', 'price', '.']"
['fame'],"['Music', 'Comedy', 'Drama', 'Romance']","['new', 'york', 'high', 'school', 'performing', 'art', ',', 'student', 'walk', 'life', 'chance', 'hone', 'skill', 'singer', ',', 'actor', ',', 'dancer', ',', '.', 'year', ',', 'young', 'man', 'woman', 'truly', 'dedication', 'talent', 'achieve', 'success', ',', 'juggle', 'regular', 'schoolwork', ',', 'feeling', 'self', '-', 'doubt', ',', 'bud', 'romance', '.']"
['fortress'],"['Action', 'Thriller', 'Crime']","['story', 'revolve', '-', 'secret', 'resort', 'retire', 'u.s', '.', 'intelligence', 'officer', '.', 'group', 'criminal', 'lead', 'balzary', 'breach', 'compound', ',', 'hellbent', 'revenge', 'robert', ',', 'force', 'retire', 'officer', 'son', 'save', 'day', '.']"
['redcon-1'],"['Action', 'Horror', 'Science Fiction']","['zombie', 'apocalypse', 'spread', 'london', 'prison', ',', 'uk', 'bring', 'knee', '.', 'spread', 'virus', 'temporarily', 'contain', ',', 'cure', ',', 'matter', 'time', 'break', 'boundary', 'big', 'problem', '…', 'zombie', 'combat', 'skill', 'enhance', '.', 'south', 'east', 'england', 'quarantine', 'rest', 'world', 'fortify', 'border', ',', 'intelligence', 'find', 'scientist', 'responsible', 'outbreak', 'alive', 'london', '.', 'recovery', 'hope', 'cure', ',', 'squad', 'special', 'force', 'soldier', 'send', 'suicide', 'mission', 'city', ',', 'rule', 'undead', ',', 'single', 'task', ':', 'alive', '72', 'hour', 'mean', 'necessary', '.', 'emerge', 'unlikely', 'pair', 'course', 'save', 'humanity', '-', 'rise', 'odd', '.']"
"['alien', 'attic']","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']","['group', 'kid', 'protect', 'vacation', 'home', 'invade', 'alien', '.']"
['house'],['Comedy'],"['antoine', ',', 'bachelor', 'party', '-', 'goer', ',', 'get', 'new', 'roommate', ':', 'jeanne', 'children', '.']"
"['stranger', ':', 'prey', 'night']","['Horror', 'Thriller']","['family', 'road', 'trip', 'take', 'dangerous', 'turn', 'arrive', 'seclude', 'mobile', 'home', 'park', 'stay', 'relative', 'find', 'mysteriously', 'desert', '.', 'cover', 'darkness', ',', 'mask', 'killers', 'pay', 'visit', 'test', 'family', 'limit', 'struggle', 'survive', '.']"
"['wild', 'card']","['Thriller', 'Crime', 'Action']","['las', 'vegas', 'bodyguard', 'lethal', 'skill', 'gambling', 'problem', 'get', 'trouble', 'mob', ',', 'play', '…', '.']"
"['stepmother', 'alien']","['Comedy', 'Science Fiction']","['try', 'rescue', 'home', 'planet', 'destruction', ',', 'gorgeous', 'extraterrestrial', 'name', 'celeste', 'arrive', 'earth', 'begin', 'scientific', 'research', '.', 'woos', 'quirky', 'scientist', 'dr', '.', 'steve', 'mills', ',', 'widower', 'young', 'daughter', '.', 'long', ',', 'celeste', 'find', 'love', 'steve', 'new', 'life', 'earth', ',', 'experience', 'true', 'intimacy', 'time', '.', 'lose', 'sight', 'mission', ',', 'begin', 'question', 'belong', '.']"
"['stepford', 'wife']","['Comedy', 'Science Fiction', 'Horror']","['stepford', 'wife', ',', 'woman', 'perfect', 'belief', '?', 'ask', 'stepford', 'husband', ',', 'create', 'high', '-', 'tech', ',', 'terrify', 'little', 'town', '.']"
"['battle', 'planet', 'ape']","['Action', 'Science Fiction']","['fifth', 'final', 'episode', 'planet', 'ape', 'series', '.', 'collapse', 'human', 'civilization', ',', 'community', 'intelligent', 'ape', 'lead', 'caesar', 'live', 'harmony', 'group', 'human', '.', 'gorilla', 'general', 'aldo', 'try', 'cause', 'ape', 'civil', 'war', 'community', 'human', 'mutant', 'live', 'beneath', 'destroy', 'city', 'try', 'conquer', 'perceive', 'enemy', '.', 'lead', 'finale', '.']"
['cosmopoli'],['Drama'],"['ride', 'manhattan', 'stretch', 'limo', 'riot', 'order', 'haircut', ',', '28', '-', 'year', '-', 'old', 'billionaire', 'asset', 'manager', 'life', 'begin', 'crumble', '.']"
['exorcism'],"['Horror', 'Thriller', 'Mystery']","['year', 'perform', '""', 'exorcism', '""', 'take', 'believer', ""'"", 'money', ',', 'reverend', 'marcus', 'travel', 'rural', 'louisiana', 'film', 'crew', 'dispel', 'believe', 'myth', 'demonic', 'possession', '.', 'dynamic', 'reverend', 'certain', 'routine', '""', 'exorcism', '""', 'disturb', 'religious', 'fanatic', 'instead', 'come', 'blood', '-', 'soak', 'farm', 'sweetzer', 'family', 'true', 'evil', 'thought', 'imaginable', '.']"
['thaw'],"['Horror', 'Science Fiction']","['remote', 'arctic', 'research', 'station', ',', 'ecology', 'student', 'discover', 'real', 'horror', 'global', 'warming', 'melting', 'ice', ',', 'frozen', '.', 'prehistoric', 'parasite', 'release', 'carcass', 'woolly', 'mammoth', 'unsuspecting', 'student', 'force', 'quarantine', 'necessary', 'sacrifice', ',', 'risk', 'infect', 'rest', 'world', '.']"
"['beach', 'bum']",['Comedy'],"['irreverent', 'comedy', 'misadventure', 'moondog', ',', 'rebellious', 'stoner', 'lovable', 'rogue', 'live', 'large', '.']"
"['hurricane', 'heist']","['Action', 'Adventure', 'Crime', 'Thriller']","['thief', 'attempt', 'massive', 'heist', 'u.s', '.', 'treasury', 'category', '5', 'hurricane', 'approach', 'mint', 'facility', '.']"
['wrath'],"['Action', 'Crime', 'Drama', 'Thriller']","['man', 'justice', 'group', 'corrupt', 'police', 'officer', 'unable', 'catch', 'wife', 'killer', '.']"
['hallow'],"['Fantasy', 'Horror']","['deep', 'darkness', 'seclude', 'forest', 'land', 'rural', 'ireland', 'dwell', 'ancient', 'evil', '.', 'fear', 'nearby', 'superstitious', 'villager', 'curse', 'creature', 'prey', 'lose', ',', 'secret', 'keep', 'civilization', 'remain', 'hallowed', 'ground', '.', 'conservationist', 'london', 'moves', 'wife', 'infant', 'child', 'order', 'survey', 'land', 'future', 'construction', ',', 'action', 'unwittingly', 'disturb', 'horde', 'demonic', 'force', '.', 'remote', 'wilderness', ',', 'ensure', 'family', 'survival', 'relentless', 'attack', '.']"
"['fly', 'ii']","['Horror', 'Science Fiction']","['martin', 'brundle', ',', 'bear', 'human', '/', 'fly', ',', 'adopt', 'father', 'place', 'employment', '(', 'bartok', 'inc', '.', ')', 'employee', 'simply', 'wait', 'mutant', 'chromosome', 'come', 'dormant', 'state', '.']"
"['stranger', ':', 'chapter', '1']","['Horror', 'Thriller']","['car', 'break', 'eerie', 'small', 'town', ',', 'young', 'couple', 'force', 'spend', 'night', 'remote', 'cabin', '.', 'panic', 'ensue', 'terrorize', 'mask', 'stranger', 'strike', 'mercy', 'seemingly', 'motive', '.']"
['crucifixion'],"['Horror', 'Mystery', 'Thriller']","['priest', 'jail', 'murder', 'nun', 'perform', 'exorcism', ',', 'investigative', 'journalist', 'strive', 'determine', 'fact', 'murder', 'mentally', 'ill', 'person', ',', 'lose', 'battle', 'demonic', 'presence', '.']"
"['fire', 'fire']","['Action', 'Crime', 'Drama', 'Thriller']","['fireman', 'take', 'unexpected', 'course', 'action', 'man', 'order', 'testify', '—', 'hold', 'local', 'convenience', 'store', '—', 'threaten', '.']"
['king'],"['Comedy', 'Adventure', 'Fantasy']","['wise', 'man', '–', 'balthazar', ',', 'melchior', 'gaspard', '–', 'way', 'bethlehem', 'pay', 'homage', 'infant', 'jesus', 'suddenly', ',', 'inexplicably', ',', 'transport', 'thousand', 'year', 'future', '.', 'find', 'walking', 'street', 'paris', ',', 'encounter', 'young', 'woman', 'call', 'macha', ',', 'convinced', ',', 'lead', 'newborn', 'messiah', '.']"
['separation'],"['Horror', 'Mystery']","['young', 'girl', 'find', 'solace', 'artist', 'father', 'ghost', 'dead', 'mother', '.']"
"['mickey', 'blue', 'eye']","['Comedy', 'Crime', 'Romance']","['english', 'auctioneer', 'propose', 'daughter', 'mafia', 'kingpin', ',', 'realize', 'certain', '""', 'favor', '""', 'ask', '.']"
"['s.w.a.t', '.', ':', 'firefight']","['Action', 'Crime', 'Thriller']","['los', 'angeles', 's.w.a.t', '.', 'officer', ',', 'lt', '.', 'paul', 'cutler', ',', 'send', 'train', 'detroit', 's.w.a.t', '.', 'team', 'new', 'anti', '-', 'terrorism', 'homeland', 'security', 'technique', '.', 'cutler', 'hard', 'time', 'settle', 'assignment', 'lock', 'horn', 'new', 'captain', 'encounter', 'resistance', 'team', 'lead', '.', 'cutler', 'begins', 'adjust', 'new', 'assignment', ',', 'start', 'bud', 'romance', 'police', 'psychologist', 'kim', 'byer', 'way', '.', 'unexpectedly', ',', 'routine', 'hostage', 'turn', 'deadly', ',', 'relentless', 'ex', '-', 'government', 'agent', 'name', 'walter', 'hatch', 'vow', 'revenge', 'cutler', 'entire', 's.w.a.t', '.', 'team', 'kill', 'woman', 'love', '.', 'cutler', 'use', 'considerable', 's.w.a.t', '.', 'train', 'knowledge', 'save', 'teammate', 'defeat', 'train', 'killer', '.']"
"['life', 'like']","['Comedy', 'Drama', 'Romance']","['reporter', 'lanie', 'kerrigan', 'interview', 'psychic', 'homeless', 'man', 'fluff', 'piece', 'football', 'game', 'score', '.', 'instead', 'tell', 'life', 'mean', 'going', 'end', 'day', ',', 'spark', 'action', ',', 'try', 'change', 'pattern', 'life', '...']"
"['cockneys', 'vs', 'zombie']","['Action', 'Comedy', 'Horror', 'Thriller']","['group', 'cockneys', 'arm', 'rescue', 'elderly', 'relative', 'retirement', 'home', 'friend', 'trap', 'fighting', 'zombie', 'attack', 'zombie', 'apocalypse', 'east', 'end', 'london', '.']"
"['haunted', 'mansion']","['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']","['workaholic', 'jim', 'ever', 'wife', '/', 'business', 'partner', 'sara', 'night', '  ', 'mansion', 'owner', ',', 'edward', 'gracey', ',', 'want', 'sell', 'house', '.', 'ever', 'family', 'arrive', 'mansion', ',', 'torrential', 'thunderstorm', 'mysterious', 'origin', 'strand', 'brood', ',', 'eccentric', 'gracey', ',', 'mysterious', 'butler', ',', 'variety', 'resident', 'see', 'unseen', '.']"
['pathology'],"['Crime', 'Horror', 'Thriller']","['medical', 'student', 'te', 'grey', 'graduate', 'class', 'quickly', 'join', 'elite', 'pathology', 'program', ',', 'student', 'invite', 'circle', '.', 'uncover', 'gruesome', 'secret', ':', 'play', 'game', 'try', 'commit', 'perfect', ',', 'undetectable', 'murder', ',', 'compete', 'determine', 'victim', 'cause', 'death', '.']"
"['z', 'zachariah']","['Drama', 'Romance', 'Science Fiction']","['wake', 'nuclear', 'war', ',', 'young', 'woman', 'survive', ',', 'fear', 'actually', 'proverbial', 'woman', 'earth', ',', 'discover', 'astonishing', 'sight', 'life', ':', 'human', '.', 'distraught', 'scientist', ',', 'nearly', 'drive', 'mad', 'radiation', 'exposure', 'desperate', 'search', '.', 'fragile', ',', 'imperative', 'strand', 'trust', 'connect', '.', 'stranger', 'enter', 'valley', ',', 'precarious', 'bond', 'begin', 'unravel', '.']"
"['love', 'last', 'year']","['Romance', 'Comedy']","['heartbroken', 'literary', 'critic', 'turn', 'despair', 'creativity', 'follow', 'bitter', 'divorce', ',', 'encounter', 'enchant', 'beauty', 'pose', 'major', 'challenge', 'newfound', 'cynicism', '.', 'marc', 'marronnier', 'thought', 'marriage', 'go', 'wife', 'deem', 'immature', ',', 'leave', 'high', '-', 'profile', 'writer', '.', 'devastate', ',', 'begin', 'filter', 'heartache', 'misanthropic', 'manuscript', 'decrying', 'virtue', 'true', 'love', '.', 'later', ',', 'marc', 'fall', 'hard', 'cousin', 'radiant', 'gorgeous', 'wife', ',', 'entire', 'life', 'turn', 'upside', '.', 'louise', 'bourgoin', 'gaspard', 'proust', 'star', 'film', 'actor', 'author', '-', 'turn', '-', 'director', 'frederic', 'beigbeder', '.']"
"['reasonable', 'doubt']",['Thriller'],"['remake', '1956', 'fritz', 'lang', 'film', 'novelist', 'investigation', 'dirty', 'district', 'attorney', 'lead', 'setup', 'courtroom', '.']"
"['license', 'd']",['Comedy'],"['newly', 'engage', ',', 'ben', 'sadie', 'wait', 'start', 'life', 'live', 'happily', '.', 'sadie', 'family', 'church', 'reverend', 'frank', 'will', 'bless', 'union', 'pass', 'patent', ',', '""', 'foolproof', '""', 'marriage', 'prep', 'course', 'consist', 'outrageous', 'class', ',', 'outlandish', 'homework', 'assignment', 'outright', 'invasion', 'privacy', '.']"
"['gods', 'egypt']","['Action', 'Adventure', 'Fantasy']","['common', 'thief', 'join', 'mythical', 'god', 'quest', 'egypt', '.']"
"['choose', '!']","['Romance', 'Comedy']","['age', '40', ',', 'juliette', 'people', 'make', 'decision', '.', 'meet', 'guy', 'like', ',', 'finally', 'decision', '.']"
